state,district,period,enrolment_count
Uttar Pradesh,Allahabad,2025-12,285
Uttar Pradesh,Allahabad,NaT,4060
Uttar Pradesh,Ambedkar Nagar,2025-01,531
Uttar Pradesh,Ambedkar Nagar,2025-02,176
Uttar Pradesh,Ambedkar Nagar,2025-03,198
Uttar Pradesh,Ambedkar Nagar,2025-04,143
Uttar Pradesh,Ambedkar Nagar,2025-05,31
Uttar Pradesh,Ambedkar Nagar,2025-06,122
Uttar Pradesh,Ambedkar Nagar,2025-07,22
Uttar Pradesh,Ambedkar Nagar,2025-08,175
Uttar Pradesh,Ambedkar Nagar,2025-09,204
Uttar Pradesh,Ambedkar Nagar,2025-10,177
Uttar Pradesh,Ambedkar Nagar,2025-11,132
Uttar Pradesh,Ambedkar Nagar,2025-12,173
Uttar Pradesh,Ambedkar Nagar,NaT,2445
Uttar Pradesh,Amethi,2025-01,150
Uttar Pradesh,Amethi,2025-02,175
Uttar Pradesh,Amethi,2025-03,177
Uttar Pradesh,Amethi,2025-04,151
Uttar Pradesh,Amethi,2025-05,13
Uttar Pradesh,Amethi,2025-06,115
Uttar Pradesh,Amethi,2025-07,18
Uttar Pradesh,Amethi,2025-08,159
Uttar Pradesh,Amethi,2025-09,210
Uttar Pradesh,Amethi,2025-10,182
Uttar Pradesh,Amethi,2025-11,130
Uttar Pradesh,Amethi,2025-12,195
Uttar Pradesh,Amethi,NaT,2285
Uttar Pradesh,Amroha,2025-01,1232
Uttar Pradesh,Amroha,2025-02,120
Uttar Pradesh,Amroha,2025-03,152
Uttar Pradesh,Amroha,2025-04,124
Uttar Pradesh,Amroha,2025-05,33
Uttar Pradesh,Amroha,2025-06,86
Uttar Pradesh,Amroha,2025-07,50
Uttar Pradesh,Amroha,2025-08,120
Uttar Pradesh,Amroha,2025-09,111
Uttar Pradesh,Amroha,2025-10,155
Uttar Pradesh,Amroha,2025-11,111
Uttar Pradesh,Amroha,2025-12,105
Uttar Pradesh,Amroha,NaT,1796
Uttar Pradesh,Auraiya,2025-01,97
Uttar Pradesh,Auraiya,2025-02,92
Uttar Pradesh,Auraiya,2025-03,88
Uttar Pradesh,Auraiya,2025-04,88
Uttar Pradesh,Auraiya,2025-05,27
Uttar Pradesh,Auraiya,2025-06,41
Uttar Pradesh,Auraiya,2025-07,29
Uttar Pradesh,Auraiya,2025-08,84
Uttar Pradesh,Auraiya,2025-09,91
Uttar Pradesh,Auraiya,2025-10,80
Uttar Pradesh,Auraiya,2025-11,71
Uttar Pradesh,Auraiya,2025-12,83
Uttar Pradesh,Auraiya,NaT,983
Uttar Pradesh,Ayodhya,2025-01,701
Uttar Pradesh,Ayodhya,2025-02,25
Uttar Pradesh,Ayodhya,2025-03,15
Uttar Pradesh,Ayodhya,2025-04,35
Uttar Pradesh,Ayodhya,2025-05,1
Uttar Pradesh,Ayodhya,2025-06,21
Uttar Pradesh,Ayodhya,2025-07,7
Uttar Pradesh,Ayodhya,2025-08,19
Uttar Pradesh,Ayodhya,2025-09,26
Uttar Pradesh,Ayodhya,2025-10,20
Uttar Pradesh,Ayodhya,2025-11,21
Uttar Pradesh,Ayodhya,2025-12,27
Uttar Pradesh,Ayodhya,NaT,311
Uttar Pradesh,Azamgarh,2025-01,4933
Uttar Pradesh,Azamgarh,2025-02,320
Uttar Pradesh,Azamgarh,2025-03,305
Uttar Pradesh,Azamgarh,2025-04,314
Uttar Pradesh,Azamgarh,2025-05,57
Uttar Pradesh,Azamgarh,2025-06,278
Uttar Pradesh,Azamgarh,2025-07,59
Uttar Pradesh,Azamgarh,2025-08,313
Uttar Pradesh,Azamgarh,2025-09,308
Uttar Pradesh,Azamgarh,2025-10,247
Uttar Pradesh,Azamgarh,2025-11,269
Uttar Pradesh,Azamgarh,2025-12,336
Uttar Pradesh,Azamgarh,NaT,5341
Uttar Pradesh,Baghpat,2025-01,1310
Uttar Pradesh,Baghpat,2025-02,107
Uttar Pradesh,Baghpat,2025-03,102
Uttar Pradesh,Baghpat,2025-04,91
Uttar Pradesh,Baghpat,2025-05,18
Uttar Pradesh,Baghpat,2025-06,104
Uttar Pradesh,Baghpat,2025-07,9
Uttar Pradesh,Baghpat,2025-08,103
Uttar Pradesh,Baghpat,2025-09,169
Uttar Pradesh,Baghpat,2025-10,119
Uttar Pradesh,Baghpat,2025-11,115
Uttar Pradesh,Baghpat,2025-12,119
Uttar Pradesh,Baghpat,NaT,1813
Uttar Pradesh,Bahraich,2025-01,22322
Uttar Pradesh,Bahraich,2025-02,429
Uttar Pradesh,Bahraich,2025-03,439
Uttar Pradesh,Bahraich,2025-04,428
Uttar Pradesh,Bahraich,2025-05,152
Uttar Pradesh,Bahraich,2025-06,387
Uttar Pradesh,Bahraich,2025-07,162
Uttar Pradesh,Bahraich,2025-08,481
Uttar Pradesh,Bahraich,2025-09,566
Uttar Pradesh,Bahraich,2025-10,423
Uttar Pradesh,Bahraich,2025-11,357
Uttar Pradesh,Bahraich,2025-12,387
Uttar Pradesh,Bahraich,NaT,6148
Uttar Pradesh,Ballia,2025-01,227
Uttar Pradesh,Ballia,2025-02,174
Uttar Pradesh,Ballia,2025-03,214
Uttar Pradesh,Ballia,2025-04,171
Uttar Pradesh,Ballia,2025-05,42
Uttar Pradesh,Ballia,2025-06,167
Uttar Pradesh,Ballia,2025-07,36
Uttar Pradesh,Ballia,2025-08,217
Uttar Pradesh,Ballia,2025-09,203
Uttar Pradesh,Ballia,2025-10,146
Uttar Pradesh,Ballia,2025-11,191
Uttar Pradesh,Ballia,2025-12,149
Uttar Pradesh,Ballia,NaT,3050
Uttar Pradesh,Balrampur,2025-01,4319
Uttar Pradesh,Balrampur,2025-02,178
Uttar Pradesh,Balrampur,2025-03,134
Uttar Pradesh,Balrampur,2025-04,123
Uttar Pradesh,Balrampur,2025-05,21
Uttar Pradesh,Balrampur,2025-06,83
Uttar Pradesh,Balrampur,2025-07,12
Uttar Pradesh,Balrampur,2025-08,133
Uttar Pradesh,Balrampur,2025-09,148
Uttar Pradesh,Balrampur,2025-10,137
Uttar Pradesh,Balrampur,2025-11,82
Uttar Pradesh,Balrampur,2025-12,96
Uttar Pradesh,Balrampur,NaT,2445
Uttar Pradesh,Banda,2025-01,4580
Uttar Pradesh,Banda,2025-02,153
Uttar Pradesh,Banda,2025-03,149
Uttar Pradesh,Banda,2025-04,142
Uttar Pradesh,Banda,2025-05,20
Uttar Pradesh,Banda,2025-06,90
Uttar Pradesh,Banda,2025-07,4
Uttar Pradesh,Banda,2025-08,144
Uttar Pradesh,Banda,2025-09,170
Uttar Pradesh,Banda,2025-10,132
Uttar Pradesh,Banda,2025-11,113
Uttar Pradesh,Banda,2025-12,128
Uttar Pradesh,Banda,NaT,1868
Uttar Pradesh,Bara Banki,2025-01,442
Uttar Pradesh,Bara Banki,2025-02,223
Uttar Pradesh,Bara Banki,2025-03,197
Uttar Pradesh,Bara Banki,2025-04,191
Uttar Pradesh,Bara Banki,2025-05,36
Uttar Pradesh,Bara Banki,2025-06,177
Uttar Pradesh,Bara Banki,2025-07,57
Uttar Pradesh,Bara Banki,2025-08,194
Uttar Pradesh,Bara Banki,2025-09,232
Uttar Pradesh,Bara Banki,2025-10,189
Uttar Pradesh,Bara Banki,2025-11,173
Uttar Pradesh,Bara Banki,2025-12,167
Uttar Pradesh,Bara Banki,NaT,2658
Uttar Pradesh,Barabanki,2025-01,1803
Uttar Pradesh,Barabanki,2025-02,10
Uttar Pradesh,Barabanki,2025-03,21
Uttar Pradesh,Barabanki,2025-04,14
Uttar Pradesh,Barabanki,2025-05,1
Uttar Pradesh,Barabanki,2025-06,21
Uttar Pradesh,Barabanki,2025-07,1
Uttar Pradesh,Barabanki,2025-08,9
Uttar Pradesh,Barabanki,2025-09,17
Uttar Pradesh,Barabanki,2025-10,15
Uttar Pradesh,Barabanki,2025-11,8
Uttar Pradesh,Barabanki,2025-12,14
Uttar Pradesh,Barabanki,NaT,185
Uttar Pradesh,Bareilly,2025-01,12024
Uttar Pradesh,Bareilly,2025-02,318
Uttar Pradesh,Bareilly,2025-03,298
Uttar Pradesh,Bareilly,2025-04,236
Uttar Pradesh,Bareilly,2025-05,41
Uttar Pradesh,Bareilly,2025-06,195
Uttar Pradesh,Bareilly,2025-07,39
Uttar Pradesh,Bareilly,2025-08,344
Uttar Pradesh,Bareilly,2025-09,364
Uttar Pradesh,Bareilly,2025-10,307
Uttar Pradesh,Bareilly,2025-11,319
Uttar Pradesh,Bareilly,2025-12,338
Uttar Pradesh,Bareilly,NaT,4363
Uttar Pradesh,Basti,2025-01,416
Uttar Pradesh,Basti,2025-02,149
Uttar Pradesh,Basti,2025-03,182
Uttar Pradesh,Basti,2025-04,153
Uttar Pradesh,Basti,2025-05,86
Uttar Pradesh,Basti,2025-06,116
Uttar Pradesh,Basti,2025-07,60
Uttar Pradesh,Basti,2025-08,172
Uttar Pradesh,Basti,2025-09,182
Uttar Pradesh,Basti,2025-10,147
Uttar Pradesh,Basti,2025-11,176
Uttar Pradesh,Basti,2025-12,211
Uttar Pradesh,Basti,NaT,2988
Uttar Pradesh,Bhadohi,2025-01,18
Uttar Pradesh,Bhadohi,2025-02,10
Uttar Pradesh,Bhadohi,2025-03,9
Uttar Pradesh,Bhadohi,2025-04,14
Uttar Pradesh,Bhadohi,2025-05,3
Uttar Pradesh,Bhadohi,2025-06,13
Uttar Pradesh,Bhadohi,2025-07,1
Uttar Pradesh,Bhadohi,2025-08,10
Uttar Pradesh,Bhadohi,2025-09,7
Uttar Pradesh,Bhadohi,2025-10,16
Uttar Pradesh,Bhadohi,2025-11,14
Uttar Pradesh,Bhadohi,2025-12,9
Uttar Pradesh,Bhadohi,NaT,179
Uttar Pradesh,Bijnor,2025-01,1910
Uttar Pradesh,Bijnor,2025-02,170
Uttar Pradesh,Bijnor,2025-03,231
Uttar Pradesh,Bijnor,2025-04,184
Uttar Pradesh,Bijnor,2025-05,88
Uttar Pradesh,Bijnor,2025-06,169
Uttar Pradesh,Bijnor,2025-07,66
Uttar Pradesh,Bijnor,2025-08,260
Uttar Pradesh,Bijnor,2025-09,275
Uttar Pradesh,Bijnor,2025-10,266
Uttar Pradesh,Bijnor,2025-11,200
Uttar Pradesh,Bijnor,2025-12,213
Uttar Pradesh,Bijnor,NaT,4692
Uttar Pradesh,Budaun,2025-01,5192
Uttar Pradesh,Budaun,2025-02,255
Uttar Pradesh,Budaun,2025-03,226
Uttar Pradesh,Budaun,2025-04,184
Uttar Pradesh,Budaun,2025-05,133
Uttar Pradesh,Budaun,2025-06,203
Uttar Pradesh,Budaun,2025-07,123
Uttar Pradesh,Budaun,2025-08,217
Uttar Pradesh,Budaun,2025-09,300
Uttar Pradesh,Budaun,2025-10,264
Uttar Pradesh,Budaun,2025-11,214
Uttar Pradesh,Budaun,2025-12,288
Uttar Pradesh,Budaun,NaT,2986
Uttar Pradesh,Bulandshahar,2025-01,4
Uttar Pradesh,Bulandshahar,2025-02,4
Uttar Pradesh,Bulandshahar,2025-03,3
Uttar Pradesh,Bulandshahar,2025-04,2
Uttar Pradesh,Bulandshahar,2025-05,1
Uttar Pradesh,Bulandshahar,2025-06,6
Uttar Pradesh,Bulandshahar,2025-08,2
Uttar Pradesh,Bulandshahar,2025-09,3
Uttar Pradesh,Bulandshahar,2025-10,6
Uttar Pradesh,Bulandshahar,2025-11,7
Uttar Pradesh,Bulandshahar,2025-12,7
Uttar Pradesh,Bulandshahar,NaT,42
Uttar Pradesh,Bulandshahr,2025-01,3238
Uttar Pradesh,Bulandshahr,2025-02,305
Uttar Pradesh,Bulandshahr,2025-03,238
Uttar Pradesh,Bulandshahr,2025-04,220
Uttar Pradesh,Bulandshahr,2025-05,109
Uttar Pradesh,Bulandshahr,2025-06,238
Uttar Pradesh,Bulandshahr,2025-07,69
Uttar Pradesh,Bulandshahr,2025-08,288
Uttar Pradesh,Bulandshahr,2025-09,278
Uttar Pradesh,Bulandshahr,2025-10,308
Uttar Pradesh,Bulandshahr,2025-11,217
Uttar Pradesh,Bulandshahr,2025-12,283
Uttar Pradesh,Bulandshahr,NaT,3950
Uttar Pradesh,Chandauli,2025-01,3109
Uttar Pradesh,Chandauli,2025-02,159
Uttar Pradesh,Chandauli,2025-03,176
Uttar Pradesh,Chandauli,2025-04,129
Uttar Pradesh,Chandauli,2025-05,24
Uttar Pradesh,Chandauli,2025-06,119
Uttar Pradesh,Chandauli,2025-07,45
Uttar Pradesh,Chandauli,2025-08,193
Uttar Pradesh,Chandauli,2025-09,225
Uttar Pradesh,Chandauli,2025-10,164
Uttar Pradesh,Chandauli,2025-11,150
Uttar Pradesh,Chandauli,2025-12,137
Uttar Pradesh,Chandauli,NaT,1854
Uttar Pradesh,Chitrakoot,2025-01,91
Uttar Pradesh,Chitrakoot,2025-02,99
Uttar Pradesh,Chitrakoot,2025-03,57
Uttar Pradesh,Chitrakoot,2025-04,69
Uttar Pradesh,Chitrakoot,2025-05,21
Uttar Pradesh,Chitrakoot,2025-06,64
Uttar Pradesh,Chitrakoot,2025-07,30
Uttar Pradesh,Chitrakoot,2025-08,56
Uttar Pradesh,Chitrakoot,2025-09,86
Uttar Pradesh,Chitrakoot,2025-10,78
Uttar Pradesh,Chitrakoot,2025-11,88
Uttar Pradesh,Chitrakoot,2025-12,75
Uttar Pradesh,Chitrakoot,NaT,1660
Uttar Pradesh,Deoria,2025-01,1479
Uttar Pradesh,Deoria,2025-02,230
Uttar Pradesh,Deoria,2025-03,217
Uttar Pradesh,Deoria,2025-04,164
Uttar Pradesh,Deoria,2025-05,90
Uttar Pradesh,Deoria,2025-06,209
Uttar Pradesh,Deoria,2025-07,73
Uttar Pradesh,Deoria,2025-08,166
Uttar Pradesh,Deoria,2025-09,161
Uttar Pradesh,Deoria,2025-10,183
Uttar Pradesh,Deoria,2025-11,136
Uttar Pradesh,Deoria,2025-12,198
Uttar Pradesh,Deoria,NaT,2799
Uttar Pradesh,Etah,2025-01,6471
Uttar Pradesh,Etah,2025-02,82
Uttar Pradesh,Etah,2025-03,63
Uttar Pradesh,Etah,2025-04,55
Uttar Pradesh,Etah,2025-05,42
Uttar Pradesh,Etah,2025-06,75
Uttar Pradesh,Etah,2025-07,34
Uttar Pradesh,Etah,2025-08,85
Uttar Pradesh,Etah,2025-09,103
Uttar Pradesh,Etah,2025-10,96
Uttar Pradesh,Etah,2025-11,73
Uttar Pradesh,Etah,2025-12,91
Uttar Pradesh,Etah,NaT,1286
Uttar Pradesh,Etawah,2025-01,1722
Uttar Pradesh,Etawah,2025-02,87
Uttar Pradesh,Etawah,2025-03,95
Uttar Pradesh,Etawah,2025-04,86
Uttar Pradesh,Etawah,2025-05,22
Uttar Pradesh,Etawah,2025-06,63
Uttar Pradesh,Etawah,2025-07,14
Uttar Pradesh,Etawah,2025-08,132
Uttar Pradesh,Etawah,2025-09,157
Uttar Pradesh,Etawah,2025-10,146
Uttar Pradesh,Etawah,2025-11,118
Uttar Pradesh,Etawah,2025-12,134
Uttar Pradesh,Etawah,NaT,1638
Uttar Pradesh,Faizabad,2025-01,129
Uttar Pradesh,Faizabad,2025-02,158
Uttar Pradesh,Faizabad,2025-03,156
Uttar Pradesh,Faizabad,2025-04,167
Uttar Pradesh,Faizabad,2025-05,23
Uttar Pradesh,Faizabad,2025-06,143
Uttar Pradesh,Faizabad,2025-07,48
Uttar Pradesh,Faizabad,2025-08,167
Uttar Pradesh,Faizabad,2025-09,162
Uttar Pradesh,Faizabad,2025-10,179
Uttar Pradesh,Faizabad,2025-11,151
Uttar Pradesh,Faizabad,2025-12,148
Uttar Pradesh,Faizabad,NaT,2220
Uttar Pradesh,Farrukhabad,2025-01,257
Uttar Pradesh,Farrukhabad,2025-02,44
Uttar Pradesh,Farrukhabad,2025-03,81
Uttar Pradesh,Farrukhabad,2025-04,96
Uttar Pradesh,Farrukhabad,2025-05,60
Uttar Pradesh,Farrukhabad,2025-06,69
Uttar Pradesh,Farrukhabad,2025-07,65
Uttar Pradesh,Farrukhabad,2025-08,96
Uttar Pradesh,Farrukhabad,2025-09,157
Uttar Pradesh,Farrukhabad,2025-10,125
Uttar Pradesh,Farrukhabad,2025-11,103
Uttar Pradesh,Farrukhabad,2025-12,107
Uttar Pradesh,Farrukhabad,NaT,1442
Uttar Pradesh,Fatehpur,2025-01,4280
Uttar Pradesh,Fatehpur,2025-02,149
Uttar Pradesh,Fatehpur,2025-03,170
Uttar Pradesh,Fatehpur,2025-04,166
Uttar Pradesh,Fatehpur,2025-05,36
Uttar Pradesh,Fatehpur,2025-06,90
Uttar Pradesh,Fatehpur,2025-07,44
Uttar Pradesh,Fatehpur,2025-08,190
Uttar Pradesh,Fatehpur,2025-09,200
Uttar Pradesh,Fatehpur,2025-10,203
Uttar Pradesh,Fatehpur,2025-11,144
Uttar Pradesh,Fatehpur,2025-12,205
Uttar Pradesh,Fatehpur,NaT,2415
Uttar Pradesh,Firozabad,2025-01,5491
Uttar Pradesh,Firozabad,2025-02,151
Uttar Pradesh,Firozabad,2025-03,143
Uttar Pradesh,Firozabad,2025-04,137
Uttar Pradesh,Firozabad,2025-05,73
Uttar Pradesh,Firozabad,2025-06,109
Uttar Pradesh,Firozabad,2025-07,28
Uttar Pradesh,Firozabad,2025-08,145
Uttar Pradesh,Firozabad,2025-09,267
Uttar Pradesh,Firozabad,2025-10,188
Uttar Pradesh,Firozabad,2025-11,138
Uttar Pradesh,Firozabad,2025-12,179
Uttar Pradesh,Firozabad,NaT,1917
Uttar Pradesh,Gautam Buddha Nagar,2025-01,9536
Uttar Pradesh,Gautam Buddha Nagar,2025-02,151
Uttar Pradesh,Gautam Buddha Nagar,2025-03,115
Uttar Pradesh,Gautam Buddha Nagar,2025-04,112
Uttar Pradesh,Gautam Buddha Nagar,2025-05,100
Uttar Pradesh,Gautam Buddha Nagar,2025-06,191
Uttar Pradesh,Gautam Buddha Nagar,2025-07,83
Uttar Pradesh,Gautam Buddha Nagar,2025-08,140
Uttar Pradesh,Gautam Buddha Nagar,2025-09,450
Uttar Pradesh,Gautam Buddha Nagar,2025-10,162
Uttar Pradesh,Gautam Buddha Nagar,2025-11,155
Uttar Pradesh,Gautam Buddha Nagar,2025-12,140
Uttar Pradesh,Gautam Buddha Nagar,NaT,3231
Uttar Pradesh,Ghaziabad,2025-01,8071
Uttar Pradesh,Ghaziabad,2025-02,206
Uttar Pradesh,Ghaziabad,2025-03,211
Uttar Pradesh,Ghaziabad,2025-04,235
Uttar Pradesh,Ghaziabad,2025-05,149
Uttar Pradesh,Ghaziabad,2025-06,274
Uttar Pradesh,Ghaziabad,2025-07,111
Uttar Pradesh,Ghaziabad,2025-08,302
Uttar Pradesh,Ghaziabad,2025-09,424
Uttar Pradesh,Ghaziabad,2025-10,256
Uttar Pradesh,Ghaziabad,2025-11,240
Uttar Pradesh,Ghaziabad,2025-12,303
Uttar Pradesh,Ghaziabad,NaT,4905
Uttar Pradesh,Ghazipur,2025-01,251
Uttar Pradesh,Ghazipur,2025-02,320
Uttar Pradesh,Ghazipur,2025-03,307
Uttar Pradesh,Ghazipur,2025-04,291
Uttar Pradesh,Ghazipur,2025-05,53
Uttar Pradesh,Ghazipur,2025-06,165
Uttar Pradesh,Ghazipur,2025-07,65
Uttar Pradesh,Ghazipur,2025-08,246
Uttar Pradesh,Ghazipur,2025-09,289
Uttar Pradesh,Ghazipur,2025-10,312
Uttar Pradesh,Ghazipur,2025-11,242
Uttar Pradesh,Ghazipur,2025-12,296
Uttar Pradesh,Ghazipur,NaT,3506
Uttar Pradesh,Gonda,2025-01,3649
Uttar Pradesh,Gonda,2025-02,256
Uttar Pradesh,Gonda,2025-03,292
Uttar Pradesh,Gonda,2025-04,224
Uttar Pradesh,Gonda,2025-05,103
Uttar Pradesh,Gonda,2025-06,211
Uttar Pradesh,Gonda,2025-07,109
Uttar Pradesh,Gonda,2025-08,228
Uttar Pradesh,Gonda,2025-09,291
Uttar Pradesh,Gonda,2025-10,210
Uttar Pradesh,Gonda,2025-11,229
Uttar Pradesh,Gonda,2025-12,219
Uttar Pradesh,Gonda,NaT,3764
Uttar Pradesh,Gorakhpur,2025-01,6425
Uttar Pradesh,Gorakhpur,2025-02,303
Uttar Pradesh,Gorakhpur,2025-03,281
Uttar Pradesh,Gorakhpur,2025-04,239
Uttar Pradesh,Gorakhpur,2025-05,73
Uttar Pradesh,Gorakhpur,2025-06,280
Uttar Pradesh,Gorakhpur,2025-07,103
Uttar Pradesh,Gorakhpur,2025-08,277
Uttar Pradesh,Gorakhpur,2025-09,254
Uttar Pradesh,Gorakhpur,2025-10,245
Uttar Pradesh,Gorakhpur,2025-11,259
Uttar Pradesh,Gorakhpur,2025-12,211
Uttar Pradesh,Gorakhpur,NaT,4412
Uttar Pradesh,Hamirpur,2025-01,81
Uttar Pradesh,Hamirpur,2025-02,87
Uttar Pradesh,Hamirpur,2025-03,112
Uttar Pradesh,Hamirpur,2025-04,91
Uttar Pradesh,Hamirpur,2025-05,24
Uttar Pradesh,Hamirpur,2025-06,68
Uttar Pradesh,Hamirpur,2025-07,8
Uttar Pradesh,Hamirpur,2025-08,98
Uttar Pradesh,Hamirpur,2025-09,107
Uttar Pradesh,Hamirpur,2025-10,76
Uttar Pradesh,Hamirpur,2025-11,68
Uttar Pradesh,Hamirpur,2025-12,59
Uttar Pradesh,Hamirpur,NaT,850
Uttar Pradesh,Hapur,2025-01,2982
Uttar Pradesh,Hapur,2025-02,68
Uttar Pradesh,Hapur,2025-03,66
Uttar Pradesh,Hapur,2025-04,87
Uttar Pradesh,Hapur,2025-05,15
Uttar Pradesh,Hapur,2025-06,68
Uttar Pradesh,Hapur,2025-07,19
Uttar Pradesh,Hapur,2025-08,74
Uttar Pradesh,Hapur,2025-09,83
Uttar Pradesh,Hapur,2025-10,76
Uttar Pradesh,Hapur,2025-11,82
Uttar Pradesh,Hapur,2025-12,77
Uttar Pradesh,Hapur,NaT,1265
Uttar Pradesh,Hardoi,2025-01,11366
Uttar Pradesh,Hardoi,2025-02,248
Uttar Pradesh,Hardoi,2025-03,342
Uttar Pradesh,Hardoi,2025-04,255
Uttar Pradesh,Hardoi,2025-05,130
Uttar Pradesh,Hardoi,2025-06,187
Uttar Pradesh,Hardoi,2025-07,127
Uttar Pradesh,Hardoi,2025-08,254
Uttar Pradesh,Hardoi,2025-09,291
Uttar Pradesh,Hardoi,2025-10,261
Uttar Pradesh,Hardoi,2025-11,245
Uttar Pradesh,Hardoi,2025-12,319
Uttar Pradesh,Hardoi,NaT,4043
Uttar Pradesh,Hathras,2025-01,1374
Uttar Pradesh,Hathras,2025-02,110
Uttar Pradesh,Hathras,2025-03,100
Uttar Pradesh,Hathras,2025-04,85
Uttar Pradesh,Hathras,2025-05,22
Uttar Pradesh,Hathras,2025-06,53
Uttar Pradesh,Hathras,2025-07,35
Uttar Pradesh,Hathras,2025-08,125
Uttar Pradesh,Hathras,2025-09,115
Uttar Pradesh,Hathras,2025-10,133
Uttar Pradesh,Hathras,2025-11,99
Uttar Pradesh,Hathras,2025-12,95
Uttar Pradesh,Hathras,NaT,1257
Uttar Pradesh,Jalaun,2025-01,962
Uttar Pradesh,Jalaun,2025-02,62
Uttar Pradesh,Jalaun,2025-03,112
Uttar Pradesh,Jalaun,2025-04,109
Uttar Pradesh,Jalaun,2025-05,10
Uttar Pradesh,Jalaun,2025-06,59
Uttar Pradesh,Jalaun,2025-07,2
Uttar Pradesh,Jalaun,2025-08,101
Uttar Pradesh,Jalaun,2025-09,111
Uttar Pradesh,Jalaun,2025-10,112
Uttar Pradesh,Jalaun,2025-11,96
Uttar Pradesh,Jalaun,2025-12,93
Uttar Pradesh,Jalaun,NaT,1289
Uttar Pradesh,Jaunpur,2025-01,2868
Uttar Pradesh,Jaunpur,2025-02,305
Uttar Pradesh,Jaunpur,2025-03,347
Uttar Pradesh,Jaunpur,2025-04,199
Uttar Pradesh,Jaunpur,2025-05,55
Uttar Pradesh,Jaunpur,2025-06,195
Uttar Pradesh,Jaunpur,2025-07,58
Uttar Pradesh,Jaunpur,2025-08,261
Uttar Pradesh,Jaunpur,2025-09,291
Uttar Pradesh,Jaunpur,2025-10,266
Uttar Pradesh,Jaunpur,2025-11,234
Uttar Pradesh,Jaunpur,2025-12,275
Uttar Pradesh,Jaunpur,NaT,4479
Uttar Pradesh,Jhansi,2025-01,279
Uttar Pradesh,Jhansi,2025-02,125
Uttar Pradesh,Jhansi,2025-03,117
Uttar Pradesh,Jhansi,2025-04,114
Uttar Pradesh,Jhansi,2025-05,42
Uttar Pradesh,Jhansi,2025-06,67
Uttar Pradesh,Jhansi,2025-07,22
Uttar Pradesh,Jhansi,2025-08,115
Uttar Pradesh,Jhansi,2025-09,139
Uttar Pradesh,Jhansi,2025-10,168
Uttar Pradesh,Jhansi,2025-11,143
Uttar Pradesh,Jhansi,2025-12,155
Uttar Pradesh,Jhansi,NaT,1921
Uttar Pradesh,Jyotiba Phule Nagar,2025-01,1
Uttar Pradesh,Jyotiba Phule Nagar,2025-02,3
Uttar Pradesh,Jyotiba Phule Nagar,2025-03,3
Uttar Pradesh,Jyotiba Phule Nagar,2025-04,1
Uttar Pradesh,Jyotiba Phule Nagar,2025-08,2
Uttar Pradesh,Jyotiba Phule Nagar,2025-09,1
Uttar Pradesh,Jyotiba Phule Nagar,2025-10,7
Uttar Pradesh,Jyotiba Phule Nagar,2025-12,1
Uttar Pradesh,Jyotiba Phule Nagar,NaT,22
Uttar Pradesh,Kannauj,2025-01,1212
Uttar Pradesh,Kannauj,2025-02,57
Uttar Pradesh,Kannauj,2025-03,102
Uttar Pradesh,Kannauj,2025-04,99
Uttar Pradesh,Kannauj,2025-05,84
Uttar Pradesh,Kannauj,2025-06,70
Uttar Pradesh,Kannauj,2025-07,95
Uttar Pradesh,Kannauj,2025-08,100
Uttar Pradesh,Kannauj,2025-09,141
Uttar Pradesh,Kannauj,2025-10,151
Uttar Pradesh,Kannauj,2025-11,91
Uttar Pradesh,Kannauj,2025-12,110
Uttar Pradesh,Kannauj,NaT,1623
Uttar Pradesh,Kanpur Dehat,2025-01,2923
Uttar Pradesh,Kanpur Dehat,2025-02,84
Uttar Pradesh,Kanpur Dehat,2025-03,118
Uttar Pradesh,Kanpur Dehat,2025-04,130
Uttar Pradesh,Kanpur Dehat,2025-05,59
Uttar Pradesh,Kanpur Dehat,2025-06,125
Uttar Pradesh,Kanpur Dehat,2025-07,23
Uttar Pradesh,Kanpur Dehat,2025-08,128
Uttar Pradesh,Kanpur Dehat,2025-09,141
Uttar Pradesh,Kanpur Dehat,2025-10,105
Uttar Pradesh,Kanpur Dehat,2025-11,93
Uttar Pradesh,Kanpur Dehat,2025-12,132
Uttar Pradesh,Kanpur Dehat,NaT,1386
Uttar Pradesh,Kanpur Nagar,2025-01,9317
Uttar Pradesh,Kanpur Nagar,2025-02,253
Uttar Pradesh,Kanpur Nagar,2025-03,297
Uttar Pradesh,Kanpur Nagar,2025-04,240
Uttar Pradesh,Kanpur Nagar,2025-05,69
Uttar Pradesh,Kanpur Nagar,2025-06,273
Uttar Pradesh,Kanpur Nagar,2025-07,97
Uttar Pradesh,Kanpur Nagar,2025-08,284
Uttar Pradesh,Kanpur Nagar,2025-09,494
Uttar Pradesh,Kanpur Nagar,2025-10,263
Uttar Pradesh,Kanpur Nagar,2025-11,279
Uttar Pradesh,Kanpur Nagar,2025-12,280
Uttar Pradesh,Kanpur Nagar,NaT,4644
Uttar Pradesh,Kasganj,2025-01,2277
Uttar Pradesh,Kasganj,2025-02,67
Uttar Pradesh,Kasganj,2025-03,104
Uttar Pradesh,Kasganj,2025-04,55
Uttar Pradesh,Kasganj,2025-05,24
Uttar Pradesh,Kasganj,2025-06,52
Uttar Pradesh,Kasganj,2025-07,10
Uttar Pradesh,Kasganj,2025-08,79
